Pstng Date,Material,Material Description,Quantity,Mat. Doc.,Annexure Ref,Annexure date
11/26/2014,999-AYC000293-E,Resistor 9.1K 0.1% 0603 SMD,380,2014245061,1126,11/26/2014
11/26/2014,999-AYC000296-E,Resistor 220E 1% 1/10W 0603 SMD,760,2014245061,1126,11/26/2014
11/26/2014,999-AYC000318-E,Resistor 100 Ohms 1%  RC0603 Precision T,760,2014245061,1126,11/26/2014
11/26/2014,999-AYC000367-E,Resistor 102k +/-1% 1/10W 0603,570,2014245061,1126,11/26/2014
11/26/2014,999-AYC000557-E,"Resistor, 5W, 0.5mOhm, 1%, Precision cur",50,2014245061,1126,11/26/2014
11/26/2014,999-AYC395268-E,"Resistor,200E,1/10W,5%,0603",380,2014245061,1126,11/26/2014
11/26/2014,999-AYC395269-E,"Resistor,470E,1/10W,5%,0603",760,2014245061,1126,11/26/2014
11/26/2014,999-AYC395512-E,Resistor 27K3 5% SMD RC0603 1/16W,378,2014245061,1126,11/26/2014
11/26/2014,999-AYC395535-E,Resistor 270K 5% SMD RC0603 1/16W,200,2014245061,1126,11/26/2014
11/26/2014,999-BAC000004-E,Varistor 60VAC/81VDC 20J  TH Radial 14mm,200,2014245061,1126,11/26/2014
11/26/2014,999-CAC000178-E,Test Socket 2 Test Points Right Angle Of,50,2014245061,1126,11/26/2014
11/26/2014,999-CAC000941-E,Connector 125A 1000V 15mm pinpitch 9pin,206,2014245061,1126,11/26/2014
11/26/2014,999-CAC001038-E,"Plug component,  Nominal current 125 A,",156,2014245061,1126,11/26/2014
11/26/2014,999-CAC001244-E,"CONN UNSHROUDED HEADER 1X6 STRAIGHT, Hig",250,2014245061,1126,11/26/2014
11/26/2014,999-CECNSS002-M,NUT HEX SST M3,380,2014245061,1126,11/26/2014
11/26/2014,999-CECSMX008-M,SCREW COMBI XR SST M2.5X8,1850,2014245061,1126,11/26/2014
11/26/2014,999-CECSMX022-M,SCREW COMBI XR SST M3X30,380,2014245061,1126,11/26/2014
11/26/2014,999-CECSPX008-M,SCREW PAN XR SST M2.5X8,380,2014245061,1126,11/26/2014
11/26/2014,999-CECWPS005-M,WASHER PLAIN SST M2.5,380,2014245061,1126,11/26/2014
11/26/2014,999-CLC000111-E,IC Adjustable Precision Zener Shunt Regu,200,2014245061,1126,11/26/2014
11/26/2014,999-CLC000221-E,Totem Pole 5A(peak) gate driver SOT23-6,600,2014245061,1126,11/26/2014
11/27/2014,170-PCC000043-E,"Bare Board Part for PFU3, TJ1600C-R2 48V",15,2014245100,1133,11/27/2014
11/27/2014,998-CPC000066-M,SILICA GEL POUCH-5g,423,2014245176,1133,11/27/2014
11/27/2014,998-CPC000205-M,"SHIPPING LABEL- 4"" x 6""",1,2014245176,1133,11/27/2014
11/27/2014,998-CPC000600-M,TOP CUSHION FOR FAN - TJ1700,48,2014245176,1133,11/27/2014
11/27/2014,998-CPC000601-M,PACKING BOX FAN-TJ1700,48,2014245176,1133,11/27/2014
11/27/2014,999-ACC000135-E,"Cap,X7R,150PF,2220,250V,20% Flexi cap",500,2014245100,1133,11/27/2014
11/27/2014,999-ADC000018-E,Capacitor 1500 uF 100 V 20% Tolerence TH,685,2014245100,1133,11/27/2014
11/27/2014,999-ADC000038-E,Capacitor 47uF 25V 20% TH 6.3mm Dia 7mm,200,2014245100,1133,11/27/2014
11/27/2014,999-AJC000040-E,FUSE 170 VDC FAST ACTING TELECOM 60A PCB,200,2014245100,1133,11/27/2014
11/27/2014,999-AOC000094-E,Inductor Ferrite Core 100uH +/-20% 0.67A,300,2014245100,1133,11/27/2014
11/27/2014,999-AOC000132-E,3uH 1mOhm 65 Amps High Current Different,105,2014245100,1133,11/27/2014
11/27/2014,999-AXC000106-E,OptiMOS3 Power-Transistor N-Channel 100V,1843,2014245100,1133,11/27/2014
11/27/2014,999-AXCOP0096-E,Opto-Coupler 2.5KV 80-600%Phototransisto,190,2014245100,1133,11/27/2014
11/27/2014,999-AYC000464-E,"Resistor, 2K, 1%, 1/10W, 0603",570,2014245100,1133,11/27/2014
11/27/2014,999-AYC000556-E,10 Ohms 700 Joules  10% High Energy Non-,222,2014245100,1133,11/27/2014
11/27/2014,999-AYC000557-E,"Resistor, 5W, 0.5mOhm, 1%, Precision cur",330,2014245100,1133,11/27/2014
11/27/2014,999-BOC000007-E,IC 32Kbits Serial I2C EEPROM SMD SO08,350,2014245100,1133,11/27/2014
11/27/2014,999-BRC000050-E,IC 32MHz 16MIPS PIC Architecture Micro-c,190,2014245100,1133,11/27/2014
11/27/2014,999-CAC000554-E,"Power Blade Connector, 2P-12S-2P , Femal",158,2014245100,1133,11/27/2014
11/27/2014,999-CAC001038-E,"Plug component,  Nominal current 125 A,",44,2014245100,1133,11/27/2014
11/27/2014,999-CLC000185-E,IC 50kHz-600KHz Step-down PWM Controller,200,2014245100,1133,11/27/2014
11/27/2014,999-CLC000207-E,LM20 Analog output Temperature sensor SC,200,2014245100,1133,11/27/2014
11/27/2014,999-CLC000221-E,Totem Pole 5A(peak) gate driver SOT23-6,540,2014245100,1133,11/27/2014
11/27/2014,999-CLC000293-E,High Accuracy Ultra Low Iq 500 mA Adjust,131,2014245100,1133,11/27/2014
11/27/2014,999-CLC000398-E,OP-AMP 2.2V to 5.5V 5.5MHz Low-Noise Low,200,2014245100,1133,11/27/2014
11/28/2014,120-CGC000040-M,LABEL 30mm x15mm SERIAL PART(PEC)CLEI  N,1000,2014245213,1134,11/28/2014
11/28/2014,999-AYC393252-E,"Resistor,15E,1/10W,1%,0603",900,2014245213,1134,11/28/2014
11/28/2014,160-CDC000064-M,EMI GASKET-5 FINGERS,120,2014245394,1137,11/28/2014
11/28/2014,160-CDC000065-M,EMI GASKET-4 FINGERS,120,2014245394,1137,11/28/2014
11/28/2014,170-CCA000032-M,FACE PLATE ASSY FOR OFA OF TJ1600-6,115,2014245394,1137,11/28/2014
11/28/2014,170-CCA000033-M,FACE PLATE ASSY FOR OFA OF TJ1600-6,115,2014245394,1137,11/28/2014
11/28/2014,170-CDA000024-M,TOP PLATE HEAT SPREADER ASSY,115,2014245394,1137,11/28/2014
11/28/2014,170-CGC000056-M,STICKER FOR OFA TJ1600-6,120,2014245394,1137,11/28/2014
11/28/2014,170-CGC000058-M,Insulation Left,240,2014245394,1137,11/28/2014
11/28/2014,170-CGC000059-M,Insulation Right,240,2014245394,1137,11/28/2014
11/28/2014,170-CGC000098-M,FILLER STICKER FOR OSCF,120,2014245394,1137,11/28/2014
11/28/2014,170-PCC000065-E,Optical Fiber Amplifier  for Tj1600-x,114,2014245395,1137,11/28/2014
11/28/2014,998-CPC000066-M,SILICA GEL POUCH-5g,59,2014245394,1137,11/28/2014
11/28/2014,998-CPC000068-M,ESD WARNING STICKER,114,2014245394,1137,11/28/2014
11/28/2014,998-CPC000207-M,UNIT PACKING LABEL 50X50-GENERAL,1000,2014245394,1137,11/28/2014
11/28/2014,998-CPC000570-M,ANTISTATIC BAG 300x480,114,2014245394,1137,11/28/2014
11/28/2014,998-CPC000635-M,PACKING BOX FOR CE03-TJ2051,114,2014245394,1137,11/28/2014
11/28/2014,998-CPC000952-M,PACKING CUSHION TOP FOR OFA AND ADP,114,2014245394,1137,11/28/2014
11/28/2014,998-CPC000953-M,PACKING CUSHION FOR OFA AND ADP,114,2014245394,1137,11/28/2014
11/28/2014,999-ABC000007-E,Ferrite Bead 220 Ohms At 100 MHz   2A SM,200,2014245395,1137,11/28/2014
11/28/2014,999-ACC000051-E,"Cap,X7R,3.3nF,0603,16V,5%",200,2014245395,1137,11/28/2014
11/28/2014,999-ACC000052-E,"Cap,X7R,100nF,0402,16V,20%",4450,2014245395,1137,11/28/2014
11/28/2014,999-ACC000053-E,"Cap,X7R,1uF,0603,16V,20%",998,2014245395,1137,11/28/2014
11/28/2014,999-ACC000061-E,"Cap,X7R,4.7nF,2220,250V,20%",1000,2014245395,1137,11/28/2014
11/28/2014,999-ACC000083-E,"Capacitor,0.1uF,+/-10%,100V,X7R,1206",544,2014245395,1137,11/28/2014
11/28/2014,999-ACC000100-E,"CAP 100nF,0603,X7R,10% 25V ,-55 /125 C.",8000,2014245395,1137,11/28/2014
11/28/2014,999-ACC000138-E,"Cap X7R 3.3uF,1206,10V,20%",470,2014245395,1137,11/28/2014
11/28/2014,999-ACC000142-E,Cap X7R 100pf 0603 25V 10%,400,2014245395,1137,11/28/2014
11/28/2014,999-ACC000208-E,Capacitor X7R 2.2UF 0805 25V 20%,480,2014245395,1137,11/28/2014
11/28/2014,999-ACC000230-E,capacitor 47 uF 16V X7R 20% 2220 ceramic,1200,2014245395,1137,11/28/2014
11/28/2014,999-ACC000232-E,"Cap,X5R,10uF,0805,16V,10%",1000,2014245395,1137,11/28/2014
11/28/2014,999-ACC000366-E,"Cap,X5R,47uF,1206,10V,20%",500,2014245395,1137,11/28/2014
11/28/2014,999-ACC316027-E,"Cap,NPO,33pF,0603,10V,10%",568,2014245395,1137,11/28/2014
11/28/2014,999-ADC000001-E,Capacitor 470uF 25 V 0.08Ohms ESR 850mA,500,2014245395,1137,11/28/2014
11/28/2014,999-ADC000031-E,Capacitor 100 uF 100 V +/- 20% 350 mA Ri,240,2014245395,1137,11/28/2014
11/28/2014,999-AHCA16001-E,"Capacitor 330UF 10V 10% Case D, Tantalum",497,2014245395,1137,11/28/2014
11/28/2014,999-AIC000065-E,Diode 100V 12A SMD TO252AA Dual Common C,360,2014245395,1137,11/28/2014
11/28/2014,999-AXC000071-E,Transistor NPN 40V 200mA TO-92 package,211,2014245395,1137,11/28/2014
11/28/2014,999-AXC000094-E,MOSFET 100V 21A 38 MilliOhms Rds 100 W P,200,2014245395,1137,11/28/2014
11/28/2014,999-AYC000028-E,Resistor 3.16 KiloOhms 1% 0.063 W  SMD R,350,2014245395,1137,11/28/2014
11/28/2014,999-AYC000163-E,"Resistor,31.6E,1/10W,1%,0603",304,2014245395,1137,11/28/2014
11/28/2014,999-AYC000184-E," esistor,300E,1/10W,1%,0603",800,2014245395,1137,11/28/2014
11/28/2014,999-AYC000207-E,"Resistor,100E,1/16W,1%,0402",500,2014245395,1137,11/28/2014
11/28/2014,999-AYC000217-E,"Resistor,10K,1/16W,1%,0402",630,2014245395,1137,11/28/2014
11/28/2014,999-AYC000306-E,"Resistor,1k,1/10W,1%,0603",700,2014245395,1137,11/28/2014
11/28/2014,999-AYC000318-E,Resistor 100 Ohms 1%  RC0603 Precision T,730,2014245395,1137,11/28/2014
11/28/2014,999-AYC000339-E,"Resistor, Thick Film 4.7k +/-1% 1/10W SM",14007,2014245395,1137,11/28/2014
11/28/2014,999-AYC000477-E,"Resistor, 100K, 1%, 1/10W, 0603",200,2014245395,1137,11/28/2014
11/28/2014,999-AYC393252-E,"Resistor,15E,1/10W,1%,0603",303,2014245395,1137,11/28/2014
11/28/2014,999-AYC393509-E,Resistor 110 Kilo Ohms 1% SMD RC0603 1/1,350,2014245395,1137,11/28/2014
11/28/2014,999-AYC595500-E,"Resistor,1K,1/4W,5%,1206",200,2014245395,1137,11/28/2014
11/28/2014,999-AYC595504-E,Resistor 10Kilo Ohms 5% RC1206 1/8W,124,2014245395,1137,11/28/2014
11/28/2014,999-BEC000236-E,"Xilinx FPGA, Spartan-3 (XC3S200AN), -4 S",180,2014245395,1137,11/28/2014
11/28/2014,999-BRC000082-E,"68 PIN QFN PSOC 3 48Mhz, 32kB FLASH, 12b",150,2014245395,1137,11/28/2014
11/28/2014,999-CAC000004-E,CONN UNSHROUDED HEADER 2X5 STRAIGHT,127,2014245395,1137,11/28/2014
11/28/2014,999-CAC000178-E,Test Socket 2 Test Points Right Angle Of,150,2014245395,1137,11/28/2014
11/28/2014,999-CAC001281-E,Xcede guide module- Right angle without,164,2014245395,1137,11/28/2014
11/28/2014,999-CAC001283-E,BOX CONTACT SOCKET( MMS-115-01-L-DV),475,2014245395,1137,11/28/2014
11/28/2014,999-CBC000046-E,"Bi-Level, Bi-Color(RED and GREEN) LED, 2",221,2014245395,1137,11/28/2014
11/28/2014,999-CECCAC019-M,"Micro-Wire Saddle, nylon material,Flame",2180,2014245394,1137,11/28/2014
11/28/2014,999-CECSMX014-M,SCREW COMBI XR SST M3X6,720,2014245394,1137,11/28/2014
11/28/2014,999-CFC000037-M,Heatsink Flower D PAK,120,2014245394,1137,11/28/2014
11/28/2014,999-CIC000040-E,"EMI GASKET, LOW COMPRESSION FORCE-SEMI S",220,2014245395,1137,11/28/2014
11/28/2014,999-CJC000002-M,Southco offset ejector Left-TJ1700,115,2014245394,1137,11/28/2014
11/28/2014,999-CJC000003-M,Southco offset ejector Right-TJ1700,115,2014245394,1137,11/28/2014
11/28/2014,999-CKC000029-E,"6A ,3.3/5 V Input Non Isolated,0.75-3.3V",180,2014245395,1137,11/28/2014
11/28/2014,999-CKC000138-E,Power converter Isolated(1500VDC) DC-DC,72,2014245395,1137,11/28/2014
11/28/2014,999-CLC000054-E,IC 3.3V Low Power uP Reset Circuit SMD S,200,2014245395,1137,11/28/2014
11/28/2014,999-CLC000178-E,IC 1.425-3.6V In 2A 0.2V Dropout LDO Reg,238,2014245395,1137,11/28/2014
11/28/2014,999-CLC000293-E,High Accuracy Ultra Low Iq 500 mA Adjust,133,2014245395,1137,11/28/2014
11/29/2014,160-CDC000049-M,EMI GASKET-11 FINGERS,120,2014245516,1140,11/29/2014
11/29/2014,999-ACC000121-E,"Cap,X7R,10nF,1812,100V,10% FlexiTerminat",240,2014245516,1140,11/29/2014
11/29/2014,999-ACC000123-E,"Cap,X7R,470nF,1812,100V,20% Flexi Termin",150,2014245516,1140,11/29/2014
11/29/2014,999-ACC326502-E,"Cap,X7R,10nF,0603,16V,10%",200,2014245516,1140,11/29/2014
11/29/2014,999-AYC000006-E,Resistor 4.75KiloOhms 1%  100V Breakdown,200,2014245516,1140,11/29/2014
11/29/2014,999-AYC395001-E,"Resistor,0E,1/10W,5%,0603",840,2014245516,1140,11/29/2014
11/29/2014,999-AYC395251-E,"Resistor,33E,1/10W,5%,0603",10000,2014245516,1140,11/29/2014
11/29/2014,999-AYC395252-E,"Resistor,180E,1/10W,5%,0603",3360,2014245516,1140,11/29/2014
11/29/2014,999-AYC395521-E,"Resistor,3.3K,1/10W,5%,0603",240,2014245516,1140,11/29/2014
11/29/2014,999-BHC000001-E,IC TinyLogic UHS Dual Buffer  SMD SC70-6,240,2014245516,1140,11/29/2014
11/29/2014,999-BVC000001-E,"Oscillator,66.6660MHz,3.3V,Comm Grade,ą5",180,2014245516,1140,11/29/2014
11/29/2014,999-CAC000006-E,CONN UNSHROUDED HEADER 1X2 STRAIGHT,500,2014245516,1140,11/29/2014
11/29/2014,999-CAC000436-E,Xcede L-series right-angle female with p,120,2014245516,1140,11/29/2014
11/29/2014,999-CAC000667-E,"ZPACK silm UHD connector, Male, Right an",150,2014245516,1140,11/29/2014
11/29/2014,999-CBC000045-E,.Right-Angled SMD Bicolor 3.2x1.0x1.7mm,1080,2014245516,1140,11/29/2014
11/29/2014,999-CIC000032-E,"DC-DC converter input filter module, 4A,",156,2014245516,1140,11/29/2014
11/29/2014,999-CLC000249-E,IC -100V Simple Swapper Hot-Swap Control,200,2014245516,1140,11/29/2014
11/30/2014,102-PCCPSU003-E,Bareboard PSU for TJ100MC-1 LT3UPSU2,60,2014245695,1143,11/30/2014
11/30/2014,115-PCC000013-E,RSFP01 Bare Board,29,2014245695,1143,11/30/2014
11/30/2014,130-PCC000053-E,"Bareboard ELAN01R3, ELAN02R3 2xGigE Opt",45,2014245695,1143,11/30/2014
11/30/2014,141-PCC000001-E,Bareboard part for ELAN10,110,2014245695,1143,11/30/2014
11/30/2014,141-PCC000011-E,Bareboard part for ST63E1,226,2014245695,1143,11/30/2014
11/30/2014,401-PCC000007-E,"Bareboard of CE01R2, a Network processor",30,2014245695,1143,11/30/2014
11/30/2014,998-CPC000599-M,PACKING CUSHION FOR FAN - TJ1700,25,2014245695,1143,11/30/2014
11/30/2014,999-ADC837001-E,Capacitor 100UF 25V 20% TH 6.3X11 Al Ele,50,2014245695,1143,11/30/2014
11/30/2014,999-CKC000032-E,Eighth-Brick Isolated DC-DC Converters 4,60,2014245695,1143,11/30/2014
11/30/2014,160-CDC000068-M,EMI GASKET-7 FINGERS,345,2014245764,1144,12/1/2014
11/30/2014,998-CECSPP012-M,SPACER 6 HEX M3x18.7,90,2014245764,1144,12/1/2014
11/30/2014,998-CECSPP013-M,SPACER 6 HEX M3x20.0,90,2014245764,1144,12/1/2014
11/30/2014,998-CFC000001-M,Heatsink HalfBrick 3U,60,2014245764,1144,12/1/2014
11/30/2014,999-ACC000186-E,Capacitor X7R 1UF 0805 25V 20%,479,2014245764,1144,12/1/2014
11/30/2014,999-ACC000220-E,Capacitor 330uF 10V 20% 13mE 3.7A ripple,100,2014245774,1144,12/1/2014
11/30/2014,999-ACC316029-E,"Cap,NPO,18pF,0603,50V,10%",200,2014245764,1144,12/1/2014
11/30/2014,999-ACCE17751-E,Capacitor 560uF 10V 20% 13mE 5.23A rippl,180,2014245774,1144,12/1/2014
11/30/2014,999-ACCEA7751-E,Capacitor 150uF 20V 20% 21mE 4.2A ripple,105,2014245774,1144,12/1/2014
11/30/2014,999-ADC000029-E,Capacitor 68uF 450V +/-20% TH 25x25mm 10,60,2014245774,1144,12/1/2014
11/30/2014,999-AHC000001-E,Capacitor 68uF 10 V 225MilliOhms ESR 700,143,2014245764,1144,12/1/2014
11/30/2014,999-AHC936001-E,"Capacitor 10UF 25V 10%  CASE B, Tantalum",376,2014245764,1144,12/1/2014
11/30/2014,999-AIC000051-E,Diode  1000V 1A  SMD SDIP Bridge Rectifi,233,2014245774,1144,12/1/2014
11/30/2014,999-AJC000039-E,"Fuse, Very Fast Acting, Current rating =",200,2014245764,1144,12/1/2014
11/30/2014,999-AJC000062-E,"Fuse,SMD,1A,125V,Fast acting",207,2014245764,1144,12/1/2014
11/30/2014,999-AOC000010-E,Inductor 3.3 uH 20% 5.4 Current Rating 1,113,2014245774,1144,12/1/2014
11/30/2014,999-AOC000066-E,Inductor 680nH 20% DCR=0.94mE 27A SMD,200,2014245774,1144,12/1/2014
11/30/2014,999-AOC000069-E,Inductor 1.2uH 20% DCR=1.15mE 17A SMD,150,2014245774,1144,12/1/2014
11/30/2014,999-AOC000086-E,Inductor 1.0uH DCR=3.2mOhm 18A SMD 13.2X,150,2014245774,1144,12/1/2014
11/30/2014,999-ARC000002-E,Inductor 4.7uH 17A 0.0046 20% Ohm SMT Po,120,2014245774,1144,12/1/2014
11/30/2014,999-AXC000049-E,"MOSFET, N-Channel, Id(max)=2.7A, Vds(max",243,2014245764,1144,12/1/2014
11/30/2014,999-AXCT00086-E,Transistor NPN General purpose 40V(max),300,2014245764,1144,12/1/2014
11/30/2014,999-AYC000201-E,"2 Ohms, +/- 1% Tolerance, 1/16 W, SMD 04",500,2014245764,1144,12/1/2014
11/30/2014,999-AYC000208-E,"Resistor,120E,1/16W,1%,0402",500,2014245764,1144,12/1/2014
11/30/2014,999-AYC000212-E,"Resistor,249E,1/16W,1%,0402",254,2014245764,1144,12/1/2014
11/30/2014,999-AYC000215-E,"Resistor,2.2K,1/16W,1%,0402",500,2014245764,1144,12/1/2014
11/30/2014,999-AYC000218-E,"22K Ohms, +/- 1% Tolerance, 1/16 W, SMD",500,2014245764,1144,12/1/2014
11/30/2014,999-AYC000219-E,"3.09K Ohms, +/- 1% Tolerance, 1/16 W, SM",500,2014245764,1144,12/1/2014
11/30/2014,999-AYC000258-E,"Resistor,20K,1/10W,+/-1%,0603",196,2014245764,1144,12/1/2014
11/30/2014,999-AYC000300-E,Resistor 330 Ohms 5% SMD RC0603 1/16W,200,2014245764,1144,12/1/2014
11/30/2014,999-AYC000367-E,Resistor 102k +/-1% 1/10W 0603,560,2014245764,1144,12/1/2014
11/30/2014,999-AYC393503-E,"Resistor,22.1K,1/10W,1%,0603",200,2014245764,1144,12/1/2014
11/30/2014,999-AYC395509-E,Resistor 80K6 5% SMD RC0603 1/16W,200,2014245764,1144,12/1/2014
11/30/2014,999-AYC395516-E,Resistor 3K57 5% SMD RC0603 1/16W,200,2014245764,1144,12/1/2014
11/30/2014,999-AYC395533-E,Resistor 5K6 5% SMD RC0603 1/16W,120,2014245764,1144,12/1/2014
11/30/2014,999-AYC815501-E,Resistor 12Kilo Ohms 5% AXIAL TH 1W,60,2014245774,1144,12/1/2014
11/30/2014,999-AZC000007-E,Resistor 150 Ohms 5% 1/16 W  SMD 4x0603,750,2014245764,1144,12/1/2014
11/30/2014,999-AZC000012-E,"1K Ohms, Convex Resistor Array, 0402x4,",500,2014245764,1144,12/1/2014
11/30/2014,999-BAC000002-E,Varistor 320VAC 136J TH Radial 7.5mm Pin,50,2014245774,1144,12/1/2014
11/30/2014,999-BBC000090-E,Transformer  Dual Port  Turns Ratio  Pri,100,2014245774,1144,12/1/2014
11/30/2014,999-BEC000111-E,4-GBPS DUAL 1:2 MULTIPLEXER/REPEATER/EQU,104,2014245774,1144,12/1/2014
11/30/2014,999-BEC000142-E,IC 1:5 Differential to HSTL Zero Delay c,100,2014245764,1144,12/1/2014
11/30/2014,999-BJC000008-E,"IC Power Supply Sequencer, 200ms fixed d",252,2014245764,1144,12/1/2014
11/30/2014,999-BUC000008-E,Crystal 16.667 MHz Crystal +/- 25PPM PPM,131,2014245764,1144,12/1/2014
11/30/2014,999-BVC000069-E,Oscillator 212.5MHz LVDS Output,150,2014245774,1144,12/1/2014
11/30/2014,999-BVC000081-E,"Oscillator,20.0000MHz,3.3V,Comm Grade,ą5",100,2014245774,1144,12/1/2014
11/30/2014,999-CAC000061-E,RECEPTACLE Power Contact TYPE N Female R,300,2014245774,1144,12/1/2014
11/30/2014,999-CAC000266-E,Conn stacked 2x2 RJ45 shielded without L,28,2014245764,1144,12/1/2014
11/30/2014,999-CAC000406-E,"Bergstak Receptacle, 80-pin (2x40), Heig",30,2014245774,1144,12/1/2014
11/30/2014,999-CAC000407-E,"Bergstak Plug, 40-pin (2x20), Height=5.7",50,2014245774,1144,12/1/2014
11/30/2014,999-CAC000413-E,MicroSD Socket,100,2014245774,1144,12/1/2014
11/30/2014,999-CAC000505-E,"CONN 2x4 Stacked RJ45 with LED,125mil le",35,2014245764,1144,12/1/2014
11/30/2014,999-CECSMX017-M,SCREW COMBI XR SST M3X12,110,2014245764,1144,12/1/2014
11/30/2014,999-CECSRX012-M,27-10-311-10,30,2014245764,1144,12/1/2014
11/30/2014,999-CFC000005-M,Heat Sink -LTPSU,60,2014245764,1144,12/1/2014
11/30/2014,999-CFC000045-M,"Aluminium Pin Fin Heat Sink, 17mm x 17mm",40,2014245764,1144,12/1/2014
11/30/2014,999-CFC000050-M,Heat Sink Plate Fine with cuts 9mm Heigh,50,2014245764,1144,12/1/2014
11/30/2014,999-CFC000072-M,"Heat Sink, 30mmx30mm, 10mm height",235,2014245764,1144,12/1/2014
11/30/2014,999-CFC000101-M,BGA Heatsink 50X50X9 mm,230,2014245764,1144,12/1/2014
11/30/2014,999-CFC000102-M,"Heatsink,,25.4X25.4X9 mm, BGA",230,2014245764,1144,12/1/2014
11/30/2014,999-CFC000112-M,"Heatsink, A 6063 (aluminium alloy), blac",30,2014245764,1144,12/1/2014
11/30/2014,999-CFC000119-M,"Copper Heat Sink, 52mm x 52mm x 21mm, wi",40,2014245764,1144,12/1/2014
11/30/2014,999-CFC000120-M,"Copper Heat Sink, 38mm x 38mm x 21mm, wi",40,2014245764,1144,12/1/2014
11/30/2014,999-CLC000017-E,"IC Low-Cost 3.3V, 8 Output,Zero Delay 10",160,2014245774,1144,12/1/2014
11/30/2014,999-CLC000091-E,IC FAST ADJUSTABLE ULTRA LOW DROPOUT LIN,250,2014245774,1144,12/1/2014
11/30/2014,999-CLC000200-E,"IC 200MHz 1:4 Clock Fanout Buffer 2.5V,",200,2014245764,1144,12/1/2014
11/30/2014,999-CLC000224-E,IC 25A PWM Internal FET Step-Down Regula,240,2014245774,1144,12/1/2014
11/30/2014,999-CLC000260-E,"Buffer/Driver 32-Bit, 3.3V with 3 State",98,2014245774,1144,12/1/2014
11/30/2014,999-CLC000380-E,"IC 3.3V, 9 Output,Zero Delay 10-133MHz C",152,2014245774,1144,12/1/2014
11/30/2014,999-ACC000058-E,"Cap,X7R,560pF,0603,16V,10%",382,2014245744,1145,12/1/2014
11/30/2014,999-ACC000067-E,"Cap,X7R,10nF,1206,200V,10%",220,2014245743,1145,12/1/2014
11/30/2014,999-ACC000078-E,"Capacitor,47nF,+/-10%,16V,X7R,0603",730,2014245744,1145,12/1/2014
11/30/2014,999-ACC000093-E,"Cap,X7R,10uF,1812,25V,10%",200,2014245744,1145,12/1/2014
11/30/2014,999-ACC000099-E,CAPACITOR  680NF  10% X7R 100V  CC1210,200,2014245743,1145,12/1/2014
11/30/2014,999-ACC000126-E,"Cap,X7R,220nF,1812,100V,10%, Flexitermin",146,2014245744,1145,12/1/2014
11/30/2014,999-ACC000142-E,Cap X7R 100pf 0603 25V 10%,500,2014245743,1145,12/1/2014
11/30/2014,999-ACC000158-E,Capacitor C0G 10pF +/-0.5pF 16V 0603,300,2014245744,1145,12/1/2014
11/30/2014,999-ACC000197-E,"Cap,NPO,27pF,0402,50V,5%",500,2014245743,1145,12/1/2014
11/30/2014,999-ACC000238-E,"Cap,NPO,47pF,0402,16V,5%",500,2014245743,1145,12/1/2014
11/30/2014,999-ACC000367-E,"Capacitor,4.7uF,+/-10%,10V,X5R,0603",200,2014245744,1145,12/1/2014
11/30/2014,999-ACC316255-E,"Cap,X7R,120pF,0603,10V,10%",200,2014245744,1145,12/1/2014
11/30/2014,999-ACC326027-E,"Cap,NPO,12pF,0603,16V,10%",230,2014245744,1145,12/1/2014
11/30/2014,999-ACC327501-E,"Cap,Y5V,100nF,0603,16V,20%",200,2014245744,1145,12/1/2014
11/30/2014,999-ACC7C6501-E,"Cap,X7R,1nF,1812,2KV,10%",360,2014245743,1145,12/1/2014
11/30/2014,999-AHC000004-E,"330uF, Polymer Chip Capacitor, 2.5V, ESR",150,2014245744,1145,12/1/2014
11/30/2014,999-AIC000008-E,Diode 120V 0.2A 50nS 5pFSOT23 General Pu,216,2014245744,1145,12/1/2014
11/30/2014,999-AIC000068-E,Diode 20V 600Watt22A SMD DO214AA Transie,167,2014245743,1145,12/1/2014
11/30/2014,999-AIC000069-E,Diode 15KV 100A SMD SO08 TVS Diode,150,2014245743,1145,12/1/2014
11/30/2014,999-AJC000008-E,Fuse 2.5  A  Slow Blow SMD Nano 452 Seri,200,2014245744,1145,12/1/2014
11/30/2014,999-AJC000046-E,Fuse 2A Fast Acting 0603 package SMD,200,2014245743,1145,12/1/2014
11/30/2014,999-AJC000069-E,"Fuse, 0.2A, 24V, Resetable, SMD (3.5mmx1",200,2014245744,1145,12/1/2014
11/30/2014,999-AJC000070-E,"Fuse, Very Fast Acting, Current rating =",162,2014245744,1145,12/1/2014
11/30/2014,999-AMC000007-E,"10uH, Imax=225mA, DCR=1.2Ohms, Fr=48MHz,",200,2014245743,1145,12/1/2014
11/30/2014,999-AMC000009-E,"4.7 UH, 1.8A, SAT SMT Shielded Power Ind",100,2014245744,1145,12/1/2014
11/30/2014,999-AOC000077-E,"Inductor,Common mode noise suppressor,10",200,2014245744,1145,12/1/2014
11/30/2014,999-AXC000009-E,MOSFET 12V 0.75A 0.5 Ohm SOT23 P-Channel,200,2014245743,1145,12/1/2014
